time,date,fit_name_rds,months,n_stations,n_obs,df,model_overdisp,model_varinfl,run_time,objective,family,fixed,random,zi_formula
02:22:58,2020-09-19,glmmTMB_fit_m345_20s_genpois_022257,"3,4,5",20,44140,77,0.96,0.216,1014,57649,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name), 
12:37:16,2020-09-19,glmmTMB_fit_m345_20s_genpois_123715,"3,4,5",20,44140,83,0.96,0.214,1505,57622,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name), 
15:12:27,2020-09-19,glmmTMB_fit_m345_20s_genpois_151226,"3,4,5",20,44140,81,0.95,0.214,2341,57583,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name), 
18:31:24,2020-09-19,glmmTMB_fit_m345_20s_genpois_183123,"3,4,5",20,44140,82,0.96,0.214,2425,57583,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name),NA, 
19:34:04,2020-09-19,glmmTMB_fit_m345_20s_genpois_193403,"3,4,5",20,44140,79,0.96,0.215,2572,57609,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday:workday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
20:41:40,2020-09-19,glmmTMB_fit_m345_20s_genpois_204140,"3,4,5",20,44140,81,0.96,0.214,1046,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
21:47:50,2020-09-19,glmmTMB_fit_m345_20s_genpois_214750,"3,4,5",20,44140,83,0.96,0.214,1136,57584,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:day_period | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
22:16:56,2020-09-19,glmmTMB_fit_m345_20s_genpois_221655,"3,4,5",20,44140,81,0.96,0.214,1044,57600,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:day_period:workday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
01:02:53,2020-09-20,glmmTMB_fit_m345_20s_genpois_010253,"3,4,5",20,44140,81,0.96,0.214,1033,57600,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:workday:day_period | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
01:36:20,2020-09-20,glmmTMB_fit_m345_20s_genpois_013620,"3,4,5",20,44140,81,0.96,0.217,2143,57640,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:workday:day_period | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:day_period:temperature_45_c15 | start_station_name) + ar1(0 + hour:day_period:humidity_100_c60 | start_station_name) + ar1(0 + hour:day_period:dew_point_45_c7 | start_station_name), 
02:24:29,2020-09-20,glmmTMB_fit_m345_20s_genpois_022428,"3,4,5",20,44140,79,0.96,0.214,1957,57600,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:workday:day_period | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name), 
03:02:31,2020-09-20,glmmTMB_fit_m345_100s_genpois_030230,"3,4,5",100,220700,81,1,0.217,38937,283970,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
16:35:30,2020-09-20,glmmTMB_fit_m345_50s_genpois_163529,"3,4,5",50,110350,81,1,0.212,4664,153063,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
02:57:35,2020-09-21,glmmTMB_fit_m345_50s_genpois_025735,"3,4,5",50,110350,83,0.99,0.212,7805,153059,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:day_period:workday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
11:26:56,2020-09-21,glmmTMB_fit_m345_20s_genpois_112655,"3,4,5",20,44140,81,0.96,0.214,1589,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
11:55:46,2020-09-21,glmmTMB_fit_m345_20s_genpois_115546,"3,4,5",20,44140,81,0.96,0.214,1024,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
12:20:23,2020-09-21,glmmTMB_fit_m345_50s_genpois_122022,"3,4,5",50,110350,81,1,0.212,4735,153063,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
01:29:26,2020-09-22,glmmTMB_fit_m345_20s_genpois_012926,"3,4,5",20,44140,83,0.96,0.214,2713,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:day_period:wday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
03:48:49,2020-09-22,glmmTMB_fit_m345_20s_genpois_034849,"3,4,5",20,44140,81,0.96,0.214,1114,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
04:13:29,2020-09-22,glmmTMB_fit_m345_20s_genpois_041328,"3,4,5",20,44140,81,0.96,0.214,1104,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
04:35:44,2020-09-22,glmmTMB_fit_m345_20s_genpois_043544,"3,4,5",20,44140,87,0.96,0.215,3192,57580,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
13:52:04,2020-09-22,glmmTMB_fit_m345_20s_genpois_135204,"3,4,5",20,44140,81,0.97,0.213,1966,57582,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:workday:dew_point_45_c7 | start_station_name), 
15:08:13,2020-09-22,glmmTMB_fit_m345_20s_genpois_150813,"3,4,5",20,44140,81,0.97,0.216,1802,57599,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name), 
16:27:11,2020-09-22,glmmTMB_fit_m345_20s_genpois_162711,"3,4,5",20,44140,83,0.96,0.213,1722,57560,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name), 
17:11:06,2020-09-22,glmmTMB_fit_m345_20s_genpois_171105,"3,4,5",20,44140,87,0.96,0.213,2129,57560,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:dew_point_45_c7 | start_station_name), 
22:55:25,2020-09-22,glmmTMB_fit_m345_20s_genpois_225525,"3,4,5",20,44140,83,0.96,0.213,1678,57560,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:humidity_100_c60 | start_station_name), 
01:24:40,2020-09-23,glmmTMB_fit_m345_20s_genpois_012439,"3,4,5",20,44140,79,0.96,0.214,2039,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name), 
03:24:27,2020-09-23,glmmTMB_fit_m345_20s_genpois_032426,"3,4,5",20,44140,81,0.96,0.214,1042,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
03:43:20,2020-09-23,glmmTMB_fit_m345_20s_genpois_034320,"3,4,5",20,44140,81,0.96,0.214,1036,57585,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:wday:workday | start_station_name) + ar1(0 + hour:precip_yn:workday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
